"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976058694430490669","Wed Oct 08 22:54:40 +0000 2025","28","WASHINGTON (AP) Israel Hamas reach agreement on 'first phase' of plan to stop fighting release hostages and prisoners Trump says.","1976058694430490669","","","en","","0","3","13","https://x.com/undefined/status/1976058694430490669","19186003",
"1976058685228204222","Wed Oct 08 22:54:38 +0000 2025","181","🇺🇸🇮🇱🇵🇸 BREAKING: Trump announces that Israel and Hamas have officially signed the first phase of his Gaza Peace Plan. - All remaining hostages will be released - Israeli forces will withdraw to the Yellow Line (as per the ceasefire map) - A full military ceasefire begins https://t.co/yxO7dkiHoV","1976058685228204222","https://pbs.twimg.com/media/G2xej2abIAAaStG.png","","en","","6","26","43","https://x.com/undefined/status/1976058685228204222","632475061",
"1976058676776411364","Wed Oct 08 22:54:36 +0000 2025","179","BREAKING President Trump announces Israel and Hamas have signed off on the first phase of the peace plan and ALL hostages will be released SOON. https://t.co/XETtbue023","1976058676776411364","https://pbs.twimg.com/media/G2xe5LSW8AAdB2_.jpg","","en","","4","9","42","https://x.com/undefined/status/1976058676776411364","28614262",
"1976058668971102445","Wed Oct 08 22:54:34 +0000 2025","1015","BREAKING: President Trump says Hamas and Israel have signed off on the first phase of his peace plan. https://t.co/Jh7rkHORm7","1976058668971102445","https://pbs.twimg.com/media/G2xe4quWQAAPQz0.jpg","","en","","11","77","112","https://x.com/undefined/status/1976058668971102445","3316376038",
"1976058646980096255","Wed Oct 08 22:54:29 +0000 2025","26","Trump just posted this: https://t.co/CO3NpNsppA","1976058646980096255","https://pbs.twimg.com/media/G2xe3cwWoAA_KJ9.jpg","","en","","0","25","2","https://x.com/undefined/status/1976058646980096255","1332477587399053313",
"1976058639061553341","Wed Oct 08 22:54:27 +0000 2025","18","‼️‼️ Trump on Truth Social : I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line . https://t.co/nRIDxvU5jt","1976058639061553341","https://pbs.twimg.com/media/G2xe2hAWEAA1kx7.jpg","","en","","3","5","17","https://x.com/undefined/status/1976058639061553341","451661819",
"1976058630387679497","Wed Oct 08 22:54:25 +0000 2025","222","🇮🇱🇵🇸 TRUMP: ISRAEL AND HAMAS SIGN FIRST PHASE OF PEACE PLAN I am very proud to announce that Israel and Hamas have both signed off on the first phase of our Peace Plan. All hostages will be released very soon and Israel will withdraw troops as the first steps toward a https://t.co/NqWbmZCM8F","1976058630387679497","https://pbs.twimg.com/media/G2xevmfXoAAnAd4.jpg","","en","","8","37","44","https://x.com/undefined/status/1976058630387679497","1319287761048723458",
"1976058619662614768","Wed Oct 08 22:54:22 +0000 2025","19","Donald Trump on Truth Social about the Israel/Hamas ceasefire - I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an","1976058619662614768","","","en","","0","2","6","https://x.com/undefined/status/1976058619662614768","1447734156843225095",
"1976058614121927163","Wed Oct 08 22:54:21 +0000 2025","10","BREAKING: President Trump announces Israel and Hamas have reached a peace agreement: This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps toward a Strong Durable and Everlasting Peace. https://t.co/IZxi10MB1w","1976058614121927163","https://pbs.twimg.com/media/G2xe1cMX0AAcbKh.jpg","","en","","0","0","5","https://x.com/undefined/status/1976058614121927163","932011810235891712",
"1976058604948955481","Wed Oct 08 22:54:19 +0000 2025","19","Donald Trump posted minutes ago on Truth Social that all sides have signed off on the first phase of the agreement. https://t.co/SPs5OMuLK2","1976058604948955481","https://pbs.twimg.com/media/G2xe0qdXUAATrLb.jpg","","en","","3","5","6","https://x.com/undefined/status/1976058604948955481","373848260",
"1976058604185846122","Wed Oct 08 22:54:19 +0000 2025","2964","JUST IN - Trump formally announces the first phase of a Hamas-Israel ceasefire agreement has been reached. https://t.co/kafiUTaOMF","1976058604185846122","https://pbs.twimg.com/media/G2xepDQWMAAr-B2.jpg","","en","","76","117","506","https://x.com/undefined/status/1976058604185846122","15392486",
"1976058603686519006","Wed Oct 08 22:54:19 +0000 2025","201","Secretary of State Marco Rubio interrupts Antifa roundtable to give Trump note about Middle East negotiations https://t.co/hkoI4ZVKkH","1976058603686519006","","","en","","1","13","24","https://x.com/undefined/status/1976058603686519006","523248016",
"1976058597193941450","Wed Oct 08 22:54:17 +0000 2025","159","If Trump is indeed leaving to the Middle East to finally end the war in Israel then the Nobel Peace Prize should be loading ","1976058597193941450","","","en","","0","5","11","https://x.com/undefined/status/1976058597193941450","21837858",
"1976058591124783486","Wed Oct 08 22:54:16 +0000 2025","39","I am in Oz affected by #Trump #USA. How? I sell vinyl records on eBay &amp; sold 1 to an American. The record was returned bc #AustPost isn't taking stuff there. I've got 2 refund buyer but only cost of record NOT postage. Buyer is super shitty &amp; I said blame #POTUS Trump not me.","1976058591124783486","","","en","","0","2","3","https://x.com/undefined/status/1976058591124783486","448692159",
"1976058581507277268","Wed Oct 08 22:54:13 +0000 2025","698","President Trump says Israel and Hamas have both signed off on the first phase of a peace plan https://t.co/qhxjB0jdr7","1976058581507277268","https://pbs.twimg.com/media/G2xezj4XgAEan7M.jpg","","en","","4","27","66","https://x.com/undefined/status/1976058581507277268","69156861",
"1976058575668773022","Wed Oct 08 22:54:12 +0000 2025","576","*TRUMP SAYS ISRAEL HAMAS AGREED TO FIRST PHASE OF PEACE PLAN","1976058575668773022","","","en","","3","43","44","https://x.com/undefined/status/1976058575668773022","18856867",
"1976058574410231857","Wed Oct 08 22:54:12 +0000 2025","29","Secretary of State Marco Rubio interrupts Antifa roundtable to give Trump note about Middle East negotiations https://t.co/kw60pnGlsU","1976058574410231857","","","en","","0","0","8","https://x.com/undefined/status/1976058574410231857","1216793092134723586",
"1976058572384473107","Wed Oct 08 22:54:11 +0000 2025","368","TRUMP: ISRAEL AND HAMAS HAVE BOTH SIGNED OFF ON THE FIRST PHASE OF PEACE PLAN BLESSED ARE THE PEACEMAKERS! https://t.co/dF0guSBkHa","1976058572384473107","https://pbs.twimg.com/media/G2xezCEWgAA6y9J.jpg","","en","","4","14","50","https://x.com/undefined/status/1976058572384473107","10774652",
"1976058566785310917","Wed Oct 08 22:54:10 +0000 2025","6","#BREAKING: President Trump officially announces that Hamas and Israel have AGREED to first phase of his Gaza peace plan https://t.co/3jM3nBOxOl","1976058566785310917","https://pbs.twimg.com/media/G2xeyoOaMAAh8FT.jpg","","en","","1","1","3","https://x.com/undefined/status/1976058566785310917","1890605159342125056",
"1976058566013325704","Wed Oct 08 22:54:10 +0000 2025","8","️ BREAKING I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan Trump This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps https://t.co/xesai9jDjy","1976058566013325704","https://pbs.twimg.com/media/G2xeyrwWYAADXTE.jpg","","en","","0","1","1","https://x.com/undefined/status/1976058566013325704","1642769605423939584",
"1976058552180461871","Wed Oct 08 22:54:06 +0000 2025","2577","BREAKING: President Trump: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This is HUGE! Trump is truly the PRESIDENT OF PEACE! https://t.co/HhpdafC2RG","1976058552180461871","https://pbs.twimg.com/media/G2xeuJyWkAA7EFt.png","","en","","18","174","466","https://x.com/undefined/status/1976058552180461871","1355721251180961792",
"1976058548753924592","Wed Oct 08 22:54:06 +0000 2025","361","*TRUMP: ISRAEL WILL WITHDRAW TROOPS TO AGREED LINE AS FIRST STEP","1976058548753924592","","","en","","3","38","31","https://x.com/undefined/status/1976058548753924592","2704294333",
"1976058542827192736","Wed Oct 08 22:54:04 +0000 2025","5","We literally need to send all these people to prison. I'm not talking about the Democrat bs where they talk about Lev Parnas or whatever the fuck. I mean full-on DDR-style purge of the entire Trump administration. Throw some random ICE rank and file mid-level guys in there too","1976058542827192736","","","en","","0","1","0","https://x.com/undefined/status/1976058542827192736","1184520238437715969",
"1976058539735945346","Wed Oct 08 22:54:03 +0000 2025","249","BREAKING: Hamas and Israel has agreed to the first phase of the ceasefire and all hostages will be released very soon Trump says. https://t.co/XxkqUyYO3M","1976058539735945346","https://pbs.twimg.com/media/G2xexIsWQAAJYr-.jpg","","en","","5","14","52","https://x.com/undefined/status/1976058539735945346","861939645256523777",
"1976058539450958100","Wed Oct 08 22:54:03 +0000 2025","2982","2 large AA invaders attack a small lone White kid on the train... Where? Doesn't matter (probably Satan Central NYC). Why? He's alone and a White kid. Maybe one day Trump Noem Pattel et al will give White people a hand with caging/removing these creatures doubt it but who https://t.co/DCY6lmDXLK","1976058539450958100","https://pbs.twimg.com/amplify_video_thumb/1976054333172240384/img/3XKJCp55FYkntaQp.jpg","","en","","82","401","1046","https://x.com/undefined/status/1976058539450958100","1537225604554031104",
"1976058519943045222","Wed Oct 08 22:53:59 +0000 2025","261","Shifty says tomorrow he s forcing a vote to block President Trump s use of our Armed Forces to conduct strikes against vessels in the Caribbean Sea. Congress has not authorized these strikes. They are illegal and risk dragging America into another war. Thoughts for Schift? https://t.co/H25sQ9xrIn","1976058519943045222","https://pbs.twimg.com/media/G2xewIQXEAAa0Gq.jpg","","en","","59","523","213","https://x.com/undefined/status/1976058519943045222","1870136689752182784",
"1976058510409363861","Wed Oct 08 22:53:56 +0000 2025","356","BREAKING President Trump announces that Israel and Hamas have signed off on the first phase of the peace plan. The president has ALL hostages will be released soon. Photos release which I will post in the thread below show mediators celebrating. https://t.co/xYcYAT3t0w","1976058510409363861","https://pbs.twimg.com/media/G2xevkGXkAEjDyo.jpg","","en","","20","36","57","https://x.com/undefined/status/1976058510409363861","11744152",
"1976058497126023314","Wed Oct 08 22:53:53 +0000 2025","227","*TRUMP: ALL OF THE HOSTAGES WILL BE RELEASED VERY SOON","1976058497126023314","","","en","","1","21","22","https://x.com/undefined/status/1976058497126023314","2704294333",
"1976058485788885268","Wed Oct 08 22:53:51 +0000 2025","50","BREAKING: President Trump: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first https://t.co/fuQIj1lqkb","1976058485788885268","https://pbs.twimg.com/media/G2xet6vW0AAxwaa.jpg","","en","","5","5","19","https://x.com/undefined/status/1976058485788885268","1480650450332495877",
"1976058484249723233","Wed Oct 08 22:53:50 +0000 2025","11","President Trump: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps toward","1976058484249723233","","","en","","0","3","3","https://x.com/undefined/status/1976058484249723233","93637779",
"1976058472237236435","Wed Oct 08 22:53:47 +0000 2025","162","Few remember. Classic Trump nickname from 2016 https://t.co/aNS4w8OrYC","1976058472237236435","https://pbs.twimg.com/media/G2xenqnWYAA7vxu.jpg","","en","","1","3","5","https://x.com/undefined/status/1976058472237236435","1970652899215843328",
"1976058445636771923","Wed Oct 08 22:53:41 +0000 2025","190","BREAKING: Grocery prices are rising at the fastest pace since 2022 as Trump s tariffs pile up. https://t.co/QLQHUiy4aG","1976058445636771923","https://pbs.twimg.com/media/G2xerzrWoAE8lGB.jpg","","en","","3","14","36","https://x.com/undefined/status/1976058445636771923","1332477587399053313",
"1976058444118622682","Wed Oct 08 22:53:41 +0000 2025","400","#BREAKING TRUMP: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps toward","1976058444118622682","","","en","","8","31","67","https://x.com/undefined/status/1976058444118622682","1392864463204782082",
"1976058440251261027","Wed Oct 08 22:53:40 +0000 2025","36","Trump: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps toward a Strong https://t.co/3tndINdZmn","1976058440251261027","https://pbs.twimg.com/media/G2xercmXIAApeEl.jpg","","en","","0","10","2","https://x.com/undefined/status/1976058440251261027","1455294902451904516",
"1976058434094092579","Wed Oct 08 22:53:38 +0000 2025","15","ICE says they ll attack Christian leaders for accurately carrying out the word of God. The real Christians will be those who push back against ICE and Trump and stand up and protect their communities. Those who support this blatant abuse of power are liars who twist the Bible","1976058434094092579","","","en","","0","1","2","https://x.com/undefined/status/1976058434094092579","737977061957095424",
"1976058430205906973","Wed Oct 08 22:53:37 +0000 2025","1551"," MAJOR BREAKING: PRESIDENT TRUMP announces HAMAS and ISRAEL have officially agreed to Phase One of his peace plan. I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released https://t.co/NN6zdgRA91","1976058430205906973","https://pbs.twimg.com/media/G2xeqzuXYAAPQ8e.jpg","","en","","24","82","348","https://x.com/undefined/status/1976058430205906973","763094579491008512",
"1976058401101840610","Wed Oct 08 22:53:30 +0000 2025","152","Breaking | Trump announces Gaza Ceasefire https://t.co/z1aal8MqeI","1976058401101840610","https://pbs.twimg.com/media/G2xeoTvW4AAQyMD.jpg","","en","","19","5","45","https://x.com/undefined/status/1976058401101840610","524869533",
"1976058397242863935","Wed Oct 08 22:53:29 +0000 2025","10","Thank you for your attention to this matter Of Trump getting peace in the Middle East https://t.co/wxTRYS42qG","1976058397242863935","https://pbs.twimg.com/media/G2xekK6XsAAOR9C.jpg","","en","","0","0","1","https://x.com/undefined/status/1976058397242863935","1921810315",
"1976058364284260734","Wed Oct 08 22:53:22 +0000 2025","274","TRUMP: ISRAEL AND HAMAS HAVE BOTH SIGNED OFF ON FIRST PHASE OF OUR PEACE PLAN.","1976058364284260734","","","en","","9","26","33","https://x.com/undefined/status/1976058364284260734","2704294333",
